gi|783399213|gnl|WGS:JZRK01|ST3_BLS3_contig_548|gb|JZRK01000459.1|;ST3;17864
gi|783399208|gnl|WGS:JZRK01|ST3_BLS3_contig_551|gb|JZRK01000460.1|;ST3;17268
gi|783399204|gnl|WGS:JZRK01|ST3_BLS3_contig_554|gb|JZRK01000461.1|;ST3;2742
gi|783399200|gnl|WGS:JZRK01|ST3_BLS3_contig_556|gb|JZRK01000462.1|;ST3;6765
gi|783399195|gnl|WGS:JZRK01|ST3_BLS3_contig_558|gb|JZRK01000463.1|;ST3;5626
gi|783399189|gnl|WGS:JZRK01|ST3_BLS3_contig_559|gb|JZRK01000464.1|;ST3;9155
gi|783399184|gnl|WGS:JZRK01|ST3_BLS3_contig_560|gb|JZRK01000465.1|;ST3;4201
gi|783399170|gnl|WGS:JZRK01|ST3_BLS3_contig_561|gb|JZRK01000466.1|;ST3;23211
gi|783399165|gnl|WGS:JZRK01|ST3_BLS3_contig_562|gb|JZRK01000467.1|;ST3;16395
gi|783399160|gnl|WGS:JZRK01|ST3_BLS3_contig_564|gb|JZRK01000468.1|;ST3;8322
gi|783399155|gnl|WGS:JZRK01|ST3_BLS3_contig_565|gb|JZRK01000469.1|;ST3;7794
gi|783399150|gnl|WGS:JZRK01|ST3_BLS3_contig_567|gb|JZRK01000470.1|;ST3;8169
gi|783399145|gnl|WGS:JZRK01|ST3_BLS3_contig_568|gb|JZRK01000471.1|;ST3;10964
gi|783399140|gnl|WGS:JZRK01|ST3_BLS3_contig_569|gb|JZRK01000472.1|;ST3;6963
gi|783399135|gnl|WGS:JZRK01|ST3_BLS3_contig_570|gb|JZRK01000473.1|;ST3;20340
gi|783399114|gnl|WGS:JZRK01|ST3_BLS3_contig_571|gb|JZRK01000474.1|;ST3;20698
gi|783399109|gnl|WGS:JZRK01|ST3_BLS3_contig_572|gb|JZRK01000475.1|;ST3;7625
gi|783399104|gnl|WGS:JZRK01|ST3_BLS3_contig_573|gb|JZRK01000476.1|;ST3;14893
gi|783399098|gnl|WGS:JZRK01|ST3_BLS3_contig_574|gb|JZRK01000477.1|;ST3;2307
gi|783399094|gnl|WGS:JZRK01|ST3_BLS3_contig_576|gb|JZRK01000478.1|;ST3;2859
gi|783399089|gnl|WGS:JZRK01|ST3_BLS3_contig_577|gb|JZRK01000479.1|;ST3;3757
gi|783399084|gnl|WGS:JZRK01|ST3_BLS3_contig_578|gb|JZRK01000480.1|;ST3;3741
gi|783399079|gnl|WGS:JZRK01|ST3_BLS3_contig_579|gb|JZRK01000481.1|;ST3;21308
gi|783399074|gnl|WGS:JZRK01|ST3_BLS3_contig_581|gb|JZRK01000482.1|;ST3;9533
gi|783399069|gnl|WGS:JZRK01|ST3_BLS3_contig_582|gb|JZRK01000483.1|;ST3;7107
gi|783399064|gnl|WGS:JZRK01|ST3_BLS3_contig_583|gb|JZRK01000484.1|;ST3;3470
gi|783399059|gnl|WGS:JZRK01|ST3_BLS3_contig_585|gb|JZRK01000485.1|;ST3;14310
gi|783399054|gnl|WGS:JZRK01|ST3_BLS3_contig_587|gb|JZRK01000486.1|;ST3;13490
gi|783399049|gnl|WGS:JZRK01|ST3_BLS3_contig_588|gb|JZRK01000487.1|;ST3;19787
gi|783399044|gnl|WGS:JZRK01|ST3_BLS3_contig_589|gb|JZRK01000488.1|;ST3;2187
gi|783399038|gnl|WGS:JZRK01|ST3_BLS3_contig_590|gb|JZRK01000489.1|;ST3;3303
gi|783399033|gnl|WGS:JZRK01|ST3_BLS3_contig_591|gb|JZRK01000490.1|;ST3;9999
gi|783399028|gnl|WGS:JZRK01|ST3_BLS3_contig_592|gb|JZRK01000491.1|;ST3;10691
gi|783399023|gnl|WGS:JZRK01|ST3_BLS3_contig_594|gb|JZRK01000492.1|;ST3;2582
gi|783399018|gnl|WGS:JZRK01|ST3_BLS3_contig_595|gb|JZRK01000493.1|;ST3;3135
gi|783399013|gnl|WGS:JZRK01|ST3_BLS3_contig_596|gb|JZRK01000494.1|;ST3;18535
gi|783399008|gnl|WGS:JZRK01|ST3_BLS3_contig_597|gb|JZRK01000495.1|;ST3;12180
gi|783399003|gnl|WGS:JZRK01|ST3_BLS3_contig_598|gb|JZRK01000496.1|;ST3;27750
gi|783398998|gnl|WGS:JZRK01|ST3_BLS3_contig_599|gb|JZRK01000497.1|;ST3;14220
gi|783398993|gnl|WGS:JZRK01|ST3_BLS3_contig_601|gb|JZRK01000498.1|;ST3;9460
gi|783398988|gnl|WGS:JZRK01|ST3_BLS3_contig_602|gb|JZRK01000499.1|;ST3;14640
gi|783398983|gnl|WGS:JZRK01|ST3_BLS3_contig_603|gb|JZRK01000500.1|;ST3;14478
gi|783398978|gnl|WGS:JZRK01|ST3_BLS3_contig_604|gb|JZRK01000501.1|;ST3;14079
gi|783398973|gnl|WGS:JZRK01|ST3_BLS3_contig_605|gb|JZRK01000502.1|;ST3;5599
gi|783398968|gnl|WGS:JZRK01|ST3_BLS3_contig_607|gb|JZRK01000503.1|;ST3;10885
gi|783398963|gnl|WGS:JZRK01|ST3_BLS3_contig_608|gb|JZRK01000504.1|;ST3;2129
gi|783398958|gnl|WGS:JZRK01|ST3_BLS3_contig_609|gb|JZRK01000505.1|;ST3;2619
gi|783398955|gnl|WGS:JZRK01|ST3_BLS3_contig_610|gb|JZRK01000506.1|;ST3;18481
gi|783398950|gnl|WGS:JZRK01|ST3_BLS3_contig_612|gb|JZRK01000507.1|;ST3;10026
gi|783398945|gnl|WGS:JZRK01|ST3_BLS3_contig_613|gb|JZRK01000508.1|;ST3;21311
gi|783398940|gnl|WGS:JZRK01|ST3_BLS3_contig_614|gb|JZRK01000509.1|;ST3;9530
gi|783398937|gnl|WGS:JZRK01|ST3_BLS3_contig_617|gb|JZRK01000510.1|;ST3;3618
gi|783398932|gnl|WGS:JZRK01|ST3_BLS3_contig_618|gb|JZRK01000511.1|;ST3;2315
gi|783398927|gnl|WGS:JZRK01|ST3_BLS3_contig_619|gb|JZRK01000512.1|;ST3;8628
gi|783398922|gnl|WGS:JZRK01|ST3_BLS3_contig_621|gb|JZRK01000513.1|;ST3;7043
gi|783398917|gnl|WGS:JZRK01|ST3_BLS3_contig_624|gb|JZRK01000514.1|;ST3;15155
gi|783398912|gnl|WGS:JZRK01|ST3_BLS3_contig_626|gb|JZRK01000515.1|;ST3;11937
gi|783398907|gnl|WGS:JZRK01|ST3_BLS3_contig_627|gb|JZRK01000516.1|;ST3;12579
gi|783398902|gnl|WGS:JZRK01|ST3_BLS3_contig_628|gb|JZRK01000517.1|;ST3;10896
gi|783398897|gnl|WGS:JZRK01|ST3_BLS3_contig_633|gb|JZRK01000518.1|;ST3;7147
gi|783398892|gnl|WGS:JZRK01|ST3_BLS3_contig_636|gb|JZRK01000519.1|;ST3;18664
gi|783398887|gnl|WGS:JZRK01|ST3_BLS3_contig_637|gb|JZRK01000520.1|;ST3;2112
gi|783398876|gnl|WGS:JZRK01|ST3_BLS3_contig_638|gb|JZRK01000521.1|;ST3;3340
gi|783398871|gnl|WGS:JZRK01|ST3_BLS3_contig_639|gb|JZRK01000522.1|;ST3;5825
gi|783398866|gnl|WGS:JZRK01|ST3_BLS3_contig_640|gb|JZRK01000523.1|;ST3;8046
gi|783398861|gnl|WGS:JZRK01|ST3_BLS3_contig_643|gb|JZRK01000524.1|;ST3;2599
gi|783398857|gnl|WGS:JZRK01|ST3_BLS3_contig_644|gb|JZRK01000525.1|;ST3;3263
gi|783398852|gnl|WGS:JZRK01|ST3_BLS3_contig_645|gb|JZRK01000526.1|;ST3;9264
gi|783398847|gnl|WGS:JZRK01|ST3_BLS3_contig_648|gb|JZRK01000527.1|;ST3;4287
gi|783398842|gnl|WGS:JZRK01|ST3_BLS3_contig_649|gb|JZRK01000528.1|;ST3;4946
gi|783398835|gnl|WGS:JZRK01|ST3_BLS3_contig_650|gb|JZRK01000529.1|;ST3;2135
gi|783398830|gnl|WGS:JZRK01|ST3_BLS3_contig_651|gb|JZRK01000530.1|;ST3;6847
gi|783398825|gnl|WGS:JZRK01|ST3_BLS3_contig_652|gb|JZRK01000531.1|;ST3;7528
gi|783398820|gnl|WGS:JZRK01|ST3_BLS3_contig_654|gb|JZRK01000532.1|;ST3;2612
gi|783398815|gnl|WGS:JZRK01|ST3_BLS3_contig_655|gb|JZRK01000533.1|;ST3;25908
gi|783398810|gnl|WGS:JZRK01|ST3_BLS3_contig_656|gb|JZRK01000534.1|;ST3;28411
gi|783398805|gnl|WGS:JZRK01|ST3_BLS3_contig_657|gb|JZRK01000535.1|;ST3;3975
gi|783398800|gnl|WGS:JZRK01|ST3_BLS3_contig_659|gb|JZRK01000536.1|;ST3;11576
gi|783398795|gnl|WGS:JZRK01|ST3_BLS3_contig_661|gb|JZRK01000537.1|;ST3;10121
gi|783398790|gnl|WGS:JZRK01|ST3_BLS3_contig_662|gb|JZRK01000538.1|;ST3;22281
gi|783398785|gnl|WGS:JZRK01|ST3_BLS3_contig_664|gb|JZRK01000539.1|;ST3;29272
gi|783398779|gnl|WGS:JZRK01|ST3_BLS3_contig_665|gb|JZRK01000540.1|;ST3;4158
gi|783398774|gnl|WGS:JZRK01|ST3_BLS3_contig_666|gb|JZRK01000541.1|;ST3;10335
gi|783398770|gnl|WGS:JZRK01|ST3_BLS3_contig_668|gb|JZRK01000542.1|;ST3;12636
gi|783398765|gnl|WGS:JZRK01|ST3_BLS3_contig_669|gb|JZRK01000543.1|;ST3;12992
gi|783398761|gnl|WGS:JZRK01|ST3_BLS3_contig_670|gb|JZRK01000544.1|;ST3;9752
gi|783398757|gnl|WGS:JZRK01|ST3_BLS3_contig_671|gb|JZRK01000545.1|;ST3;2358
gi|783398752|gnl|WGS:JZRK01|ST3_BLS3_contig_672|gb|JZRK01000546.1|;ST3;30195
gi|783398746|gnl|WGS:JZRK01|ST3_BLS3_contig_675|gb|JZRK01000547.1|;ST3;6972
gi|783398741|gnl|WGS:JZRK01|ST3_BLS3_contig_677|gb|JZRK01000548.1|;ST3;7012
gi|783398736|gnl|WGS:JZRK01|ST3_BLS3_contig_678|gb|JZRK01000549.1|;ST3;6399
gi|783398731|gnl|WGS:JZRK01|ST3_BLS3_contig_679|gb|JZRK01000550.1|;ST3;21030
gi|783398726|gnl|WGS:JZRK01|ST3_BLS3_contig_680|gb|JZRK01000551.1|;ST3;14438
gi|783398721|gnl|WGS:JZRK01|ST3_BLS3_contig_681|gb|JZRK01000552.1|;ST3;10526
gi|783398717|gnl|WGS:JZRK01|ST3_BLS3_contig_683|gb|JZRK01000553.1|;ST3;3517
gi|783398704|gnl|WGS:JZRK01|ST3_BLS3_contig_685|gb|JZRK01000554.1|;ST3;26246
gi|783398699|gnl|WGS:JZRK01|ST3_BLS3_contig_686|gb|JZRK01000555.1|;ST3;17316
gi|783398694|gnl|WGS:JZRK01|ST3_BLS3_contig_687|gb|JZRK01000556.1|;ST3;16045
gi|783398689|gnl|WGS:JZRK01|ST3_BLS3_contig_688|gb|JZRK01000557.1|;ST3;3511
gi|783398684|gnl|WGS:JZRK01|ST3_BLS3_contig_689|gb|JZRK01000558.1|;ST3;3372
gi|783398679|gnl|WGS:JZRK01|ST3_BLS3_contig_691|gb|JZRK01000559.1|;ST3;7822
gi|783398675|gnl|WGS:JZRK01|ST3_BLS3_contig_692|gb|JZRK01000560.1|;ST3;4127
gi|783398671|gnl|WGS:JZRK01|ST3_BLS3_contig_694|gb|JZRK01000561.1|;ST3;8255
gi|783398667|gnl|WGS:JZRK01|ST3_BLS3_contig_695|gb|JZRK01000562.1|;ST3;5334
gi|783398663|gnl|WGS:JZRK01|ST3_BLS3_contig_696|gb|JZRK01000563.1|;ST3;9270
gi|783398658|gnl|WGS:JZRK01|ST3_BLS3_contig_697|gb|JZRK01000564.1|;ST3;12530
gi|783398653|gnl|WGS:JZRK01|ST3_BLS3_contig_699|gb|JZRK01000565.1|;ST3;9314
gi|783398647|gnl|WGS:JZRK01|ST3_BLS3_contig_700|gb|JZRK01000566.1|;ST3;24737
gi|783398640|gnl|WGS:JZRK01|ST3_BLS3_contig_701|gb|JZRK01000567.1|;ST3;28732
gi|783398635|gnl|WGS:JZRK01|ST3_BLS3_contig_702|gb|JZRK01000568.1|;ST3;5328
gi|783398630|gnl|WGS:JZRK01|ST3_BLS3_contig_703|gb|JZRK01000569.1|;ST3;2134
gi|783398625|gnl|WGS:JZRK01|ST3_BLS3_contig_704|gb|JZRK01000570.1|;ST3;6635
gi|783398620|gnl|WGS:JZRK01|ST3_BLS3_contig_705|gb|JZRK01000571.1|;ST3;2691
gi|783398615|gnl|WGS:JZRK01|ST3_BLS3_contig_709|gb|JZRK01000572.1|;ST3;7191
gi|783398610|gnl|WGS:JZRK01|ST3_BLS3_contig_710|gb|JZRK01000573.1|;ST3;2265
gi|783398605|gnl|WGS:JZRK01|ST3_BLS3_contig_711|gb|JZRK01000574.1|;ST3;20691
gi|783398591|gnl|WGS:JZRK01|ST3_BLS3_contig_713|gb|JZRK01000575.1|;ST3;2876
gi|783398586|gnl|WGS:JZRK01|ST3_BLS3_contig_714|gb|JZRK01000576.1|;ST3;19098
gi|783398581|gnl|WGS:JZRK01|ST3_BLS3_contig_715|gb|JZRK01000577.1|;ST3;2512
gi|783398576|gnl|WGS:JZRK01|ST3_BLS3_contig_716|gb|JZRK01000578.1|;ST3;14234
gi|783398571|gnl|WGS:JZRK01|ST3_BLS3_contig_717|gb|JZRK01000579.1|;ST3;6284
gi|783398566|gnl|WGS:JZRK01|ST3_BLS3_contig_718|gb|JZRK01000580.1|;ST3;4130
gi|783398561|gnl|WGS:JZRK01|ST3_BLS3_contig_721|gb|JZRK01000581.1|;ST3;24390
gi|783398556|gnl|WGS:JZRK01|ST3_BLS3_contig_722|gb|JZRK01000582.1|;ST3;6823
gi|783398551|gnl|WGS:JZRK01|ST3_BLS3_contig_723|gb|JZRK01000583.1|;ST3;9303
gi|783398545|gnl|WGS:JZRK01|ST3_BLS3_contig_724|gb|JZRK01000584.1|;ST3;6873
gi|783398540|gnl|WGS:JZRK01|ST3_BLS3_contig_725|gb|JZRK01000585.1|;ST3;3848
gi|783398535|gnl|WGS:JZRK01|ST3_BLS3_contig_726|gb|JZRK01000586.1|;ST3;9561
gi|783398530|gnl|WGS:JZRK01|ST3_BLS3_contig_727|gb|JZRK01000587.1|;ST3;3801
gi|783398525|gnl|WGS:JZRK01|ST3_BLS3_contig_728|gb|JZRK01000588.1|;ST3;22288
gi|783398520|gnl|WGS:JZRK01|ST3_BLS3_contig_729|gb|JZRK01000589.1|;ST3;3042
gi|783398516|gnl|WGS:JZRK01|ST3_BLS3_contig_730|gb|JZRK01000590.1|;ST3;4773
gi|783398510|gnl|WGS:JZRK01|ST3_BLS3_contig_731|gb|JZRK01000591.1|;ST3;2102
gi|783398505|gnl|WGS:JZRK01|ST3_BLS3_contig_732|gb|JZRK01000592.1|;ST3;3272
gi|783398500|gnl|WGS:JZRK01|ST3_BLS3_contig_734|gb|JZRK01000593.1|;ST3;3231
gi|783398495|gnl|WGS:JZRK01|ST3_BLS3_contig_738|gb|JZRK01000594.1|;ST3;2847
gi|783398490|gnl|WGS:JZRK01|ST3_BLS3_contig_739|gb|JZRK01000595.1|;ST3;7932
gi|783398485|gnl|WGS:JZRK01|ST3_BLS3_contig_740|gb|JZRK01000596.1|;ST3;11610
gi|783398480|gnl|WGS:JZRK01|ST3_BLS3_contig_743|gb|JZRK01000597.1|;ST3;18721
gi|783398476|gnl|WGS:JZRK01|ST3_BLS3_contig_745|gb|JZRK01000598.1|;ST3;4278
gi|783398472|gnl|WGS:JZRK01|ST3_BLS3_contig_747|gb|JZRK01000599.1|;ST3;10185
gi|783398468|gnl|WGS:JZRK01|ST3_BLS3_contig_748|gb|JZRK01000600.1|;ST3;5127
gi|783398464|gnl|WGS:JZRK01|ST3_BLS3_contig_749|gb|JZRK01000601.1|;ST3;15317
gi|783398459|gnl|WGS:JZRK01|ST3_BLS3_contig_750|gb|JZRK01000602.1|;ST3;14153
gi|783398455|gnl|WGS:JZRK01|ST3_BLS3_contig_752|gb|JZRK01000603.1|;ST3;11850
gi|783398438|gnl|WGS:JZRK01|ST3_BLS3_contig_754|gb|JZRK01000604.1|;ST3;2437
gi|783398433|gnl|WGS:JZRK01|ST3_BLS3_contig_758|gb|JZRK01000605.1|;ST3;3019
gi|783398428|gnl|WGS:JZRK01|ST3_BLS3_contig_759|gb|JZRK01000606.1|;ST3;12815
gi|783398423|gnl|WGS:JZRK01|ST3_BLS3_contig_762|gb|JZRK01000607.1|;ST3;34949
gi|783398418|gnl|WGS:JZRK01|ST3_BLS3_contig_763|gb|JZRK01000608.1|;ST3;3173
gi|783398413|gnl|WGS:JZRK01|ST3_BLS3_contig_766|gb|JZRK01000609.1|;ST3;23418
gi|783398408|gnl|WGS:JZRK01|ST3_BLS3_contig_767|gb|JZRK01000610.1|;ST3;10933
gi|783398403|gnl|WGS:JZRK01|ST3_BLS3_contig_769|gb|JZRK01000611.1|;ST3;8253
gi|783398399|gnl|WGS:JZRK01|ST3_BLS3_contig_771|gb|JZRK01000612.1|;ST3;6619
gi|783398394|gnl|WGS:JZRK01|ST3_BLS3_contig_775|gb|JZRK01000613.1|;ST3;10946
gi|783398389|gnl|WGS:JZRK01|ST3_BLS3_contig_780|gb|JZRK01000614.1|;ST3;2132
gi|783398384|gnl|WGS:JZRK01|ST3_BLS3_contig_781|gb|JZRK01000615.1|;ST3;4522
gi|783398379|gnl|WGS:JZRK01|ST3_BLS3_contig_782|gb|JZRK01000616.1|;ST3;7910
gi|783398374|gnl|WGS:JZRK01|ST3_BLS3_contig_783|gb|JZRK01000617.1|;ST3;7140
gi|783398370|gnl|WGS:JZRK01|ST3_BLS3_contig_784|gb|JZRK01000618.1|;ST3;13922
gi|783398366|gnl|WGS:JZRK01|ST3_BLS3_contig_785|gb|JZRK01000619.1|;ST3;3061
gi|783398362|gnl|WGS:JZRK01|ST3_BLS3_contig_786|gb|JZRK01000620.1|;ST3;3150
gi|783398357|gnl|WGS:JZRK01|ST3_BLS3_contig_787|gb|JZRK01000621.1|;ST3;3731
gi|783398352|gnl|WGS:JZRK01|ST3_BLS3_contig_789|gb|JZRK01000622.1|;ST3;13680
gi|783398347|gnl|WGS:JZRK01|ST3_BLS3_contig_790|gb|JZRK01000623.1|;ST3;3971
gi|783398342|gnl|WGS:JZRK01|ST3_BLS3_contig_792|gb|JZRK01000624.1|;ST3;16302
gi|783398337|gnl|WGS:JZRK01|ST3_BLS3_contig_793|gb|JZRK01000625.1|;ST3;11433
gi|783398332|gnl|WGS:JZRK01|ST3_BLS3_contig_794|gb|JZRK01000626.1|;ST3;13354
gi|783398327|gnl|WGS:JZRK01|ST3_BLS3_contig_795|gb|JZRK01000627.1|;ST3;8156
gi|783398322|gnl|WGS:JZRK01|ST3_BLS3_contig_797|gb|JZRK01000628.1|;ST3;3242
gi|783398316|gnl|WGS:JZRK01|ST3_BLS3_contig_799|gb|JZRK01000629.1|;ST3;6402
gi|783398311|gnl|WGS:JZRK01|ST3_BLS3_contig_805|gb|JZRK01000630.1|;ST3;2486
gi|783398306|gnl|WGS:JZRK01|ST3_BLS3_contig_807|gb|JZRK01000631.1|;ST3;3805
gi|783398301|gnl|WGS:JZRK01|ST3_BLS3_contig_809|gb|JZRK01000632.1|;ST3;2695
gi|783398296|gnl|WGS:JZRK01|ST3_BLS3_contig_810|gb|JZRK01000633.1|;ST3;9695
gi|783398291|gnl|WGS:JZRK01|ST3_BLS3_contig_813|gb|JZRK01000634.1|;ST3;2586
gi|783398287|gnl|WGS:JZRK01|ST3_BLS3_contig_815|gb|JZRK01000635.1|;ST3;14710
gi|783398282|gnl|WGS:JZRK01|ST3_BLS3_contig_816|gb|JZRK01000636.1|;ST3;8692
gi|783398277|gnl|WGS:JZRK01|ST3_BLS3_contig_817|gb|JZRK01000637.1|;ST3;9974
gi|783398272|gnl|WGS:JZRK01|ST3_BLS3_contig_820|gb|JZRK01000638.1|;ST3;20766
gi|783398267|gnl|WGS:JZRK01|ST3_BLS3_contig_822|gb|JZRK01000639.1|;ST3;4636
gi|783398262|gnl|WGS:JZRK01|ST3_BLS3_contig_823|gb|JZRK01000640.1|;ST3;4409
gi|783398258|gnl|WGS:JZRK01|ST3_BLS3_contig_825|gb|JZRK01000641.1|;ST3;7653
gi|783398253|gnl|WGS:JZRK01|ST3_BLS3_contig_826|gb|JZRK01000642.1|;ST3;4442
gi|783398249|gnl|WGS:JZRK01|ST3_BLS3_contig_827|gb|JZRK01000643.1|;ST3;6543
gi|783398245|gnl|WGS:JZRK01|ST3_BLS3_contig_829|gb|JZRK01000644.1|;ST3;23056
gi|783398240|gnl|WGS:JZRK01|ST3_BLS3_contig_830|gb|JZRK01000645.1|;ST3;2281
gi|783398235|gnl|WGS:JZRK01|ST3_BLS3_contig_831|gb|JZRK01000646.1|;ST3;3723
gi|783398230|gnl|WGS:JZRK01|ST3_BLS3_contig_832|gb|JZRK01000647.1|;ST3;9936
gi|783398225|gnl|WGS:JZRK01|ST3_BLS3_contig_834|gb|JZRK01000648.1|;ST3;3098
gi|783398220|gnl|WGS:JZRK01|ST3_BLS3_contig_835|gb|JZRK01000649.1|;ST3;5686
gi|783398213|gnl|WGS:JZRK01|ST3_BLS3_contig_836|gb|JZRK01000650.1|;ST3;7232
gi|783398208|gnl|WGS:JZRK01|ST3_BLS3_contig_837|gb|JZRK01000651.1|;ST3;7098
gi|783398203|gnl|WGS:JZRK01|ST3_BLS3_contig_838|gb|JZRK01000652.1|;ST3;14507
gi|783398198|gnl|WGS:JZRK01|ST3_BLS3_contig_840|gb|JZRK01000653.1|;ST3;2444
gi|783398193|gnl|WGS:JZRK01|ST3_BLS3_contig_842|gb|JZRK01000654.1|;ST3;7873
gi|783398188|gnl|WGS:JZRK01|ST3_BLS3_contig_844|gb|JZRK01000655.1|;ST3;3440
gi|783398182|gnl|WGS:JZRK01|ST3_BLS3_contig_845|gb|JZRK01000656.1|;ST3;4658
gi|783398178|gnl|WGS:JZRK01|ST3_BLS3_contig_848|gb|JZRK01000657.1|;ST3;13977
gi|783398173|gnl|WGS:JZRK01|ST3_BLS3_contig_849|gb|JZRK01000658.1|;ST3;4571
gi|783398168|gnl|WGS:JZRK01|ST3_BLS3_contig_850|gb|JZRK01000659.1|;ST3;2014
gi|783398163|gnl|WGS:JZRK01|ST3_BLS3_contig_853|gb|JZRK01000660.1|;ST3;4294
gi|783398158|gnl|WGS:JZRK01|ST3_BLS3_contig_854|gb|JZRK01000661.1|;ST3;2807
gi|783398154|gnl|WGS:JZRK01|ST3_BLS3_contig_855|gb|JZRK01000662.1|;ST3;9099
gi|783398149|gnl|WGS:JZRK01|ST3_BLS3_contig_858|gb|JZRK01000663.1|;ST3;7653
gi|783398144|gnl|WGS:JZRK01|ST3_BLS3_contig_861|gb|JZRK01000664.1|;ST3;3708
gi|783398139|gnl|WGS:JZRK01|ST3_BLS3_contig_862|gb|JZRK01000665.1|;ST3;2157
gi|783398134|gnl|WGS:JZRK01|ST3_BLS3_contig_864|gb|JZRK01000666.1|;ST3;8816
gi|783398129|gnl|WGS:JZRK01|ST3_BLS3_contig_865|gb|JZRK01000667.1|;ST3;5813
gi|783398124|gnl|WGS:JZRK01|ST3_BLS3_contig_868|gb|JZRK01000668.1|;ST3;3631
gi|783398119|gnl|WGS:JZRK01|ST3_BLS3_contig_870|gb|JZRK01000669.1|;ST3;2349
gi|783398114|gnl|WGS:JZRK01|ST3_BLS3_contig_871|gb|JZRK01000670.1|;ST3;8100
gi|783398109|gnl|WGS:JZRK01|ST3_BLS3_contig_872|gb|JZRK01000671.1|;ST3;2721
gi|783398104|gnl|WGS:JZRK01|ST3_BLS3_contig_877|gb|JZRK01000672.1|;ST3;5890
gi|783398099|gnl|WGS:JZRK01|ST3_BLS3_contig_878|gb|JZRK01000673.1|;ST3;4614
gi|783398094|gnl|WGS:JZRK01|ST3_BLS3_contig_880|gb|JZRK01000674.1|;ST3;11968
gi|783398089|gnl|WGS:JZRK01|ST3_BLS3_contig_882|gb|JZRK01000675.1|;ST3;16941
gi|783398084|gnl|WGS:JZRK01|ST3_BLS3_contig_884|gb|JZRK01000676.1|;ST3;7318
gi|783398079|gnl|WGS:JZRK01|ST3_BLS3_contig_885|gb|JZRK01000677.1|;ST3;2315
gi|783398074|gnl|WGS:JZRK01|ST3_BLS3_contig_886|gb|JZRK01000678.1|;ST3;19435
gi|783398070|gnl|WGS:JZRK01|ST3_BLS3_contig_888|gb|JZRK01000679.1|;ST3;5662
gi|783398065|gnl|WGS:JZRK01|ST3_BLS3_contig_889|gb|JZRK01000680.1|;ST3;2861
gi|783398060|gnl|WGS:JZRK01|ST3_BLS3_contig_891|gb|JZRK01000681.1|;ST3;5485
gi|783398055|gnl|WGS:JZRK01|ST3_BLS3_contig_892|gb|JZRK01000682.1|;ST3;2919
gi|783398050|gnl|WGS:JZRK01|ST3_BLS3_contig_894|gb|JZRK01000683.1|;ST3;9248
gi|783398045|gnl|WGS:JZRK01|ST3_BLS3_contig_895|gb|JZRK01000684.1|;ST3;2898
gi|783398040|gnl|WGS:JZRK01|ST3_BLS3_contig_896|gb|JZRK01000685.1|;ST3;13898
gi|783398027|gnl|WGS:JZRK01|ST3_BLS3_contig_898|gb|JZRK01000686.1|;ST3;11081
gi|783398023|gnl|WGS:JZRK01|ST3_BLS3_contig_900|gb|JZRK01000687.1|;ST3;2613
gi|783398018|gnl|WGS:JZRK01|ST3_BLS3_contig_901|gb|JZRK01000688.1|;ST3;20020
gi|783398013|gnl|WGS:JZRK01|ST3_BLS3_contig_902|gb|JZRK01000689.1|;ST3;6049
gi|783398008|gnl|WGS:JZRK01|ST3_BLS3_contig_906|gb|JZRK01000690.1|;ST3;2778
gi|783398003|gnl|WGS:JZRK01|ST3_BLS3_contig_911|gb|JZRK01000691.1|;ST3;4193
gi|783397998|gnl|WGS:JZRK01|ST3_BLS3_contig_912|gb|JZRK01000692.1|;ST3;12613
gi|783397993|gnl|WGS:JZRK01|ST3_BLS3_contig_915|gb|JZRK01000693.1|;ST3;4402
gi|783397988|gnl|WGS:JZRK01|ST3_BLS3_contig_916|gb|JZRK01000694.1|;ST3;2477
gi|783397983|gnl|WGS:JZRK01|ST3_BLS3_contig_917|gb|JZRK01000695.1|;ST3;4297
gi|783397978|gnl|WGS:JZRK01|ST3_BLS3_contig_918|gb|JZRK01000696.1|;ST3;4312
gi|783397972|gnl|WGS:JZRK01|ST3_BLS3_contig_919|gb|JZRK01000697.1|;ST3;3943
gi|783397967|gnl|WGS:JZRK01|ST3_BLS3_contig_920|gb|JZRK01000698.1|;ST3;13851
gi|783397962|gnl|WGS:JZRK01|ST3_BLS3_contig_921|gb|JZRK01000699.1|;ST3;3176
gi|783397957|gnl|WGS:JZRK01|ST3_BLS3_contig_923|gb|JZRK01000700.1|;ST3;2935
gi|783397952|gnl|WGS:JZRK01|ST3_BLS3_contig_925|gb|JZRK01000701.1|;ST3;6267
gi|783397947|gnl|WGS:JZRK01|ST3_BLS3_contig_926|gb|JZRK01000702.1|;ST3;4094
gi|783397942|gnl|WGS:JZRK01|ST3_BLS3_contig_927|gb|JZRK01000703.1|;ST3;5138
gi|783397937|gnl|WGS:JZRK01|ST3_BLS3_contig_928|gb|JZRK01000704.1|;ST3;4774
gi|783397932|gnl|WGS:JZRK01|ST3_BLS3_contig_929|gb|JZRK01000705.1|;ST3;2462
gi|783397927|gnl|WGS:JZRK01|ST3_BLS3_contig_933|gb|JZRK01000706.1|;ST3;4024
gi|783397922|gnl|WGS:JZRK01|ST3_BLS3_contig_936|gb|JZRK01000707.1|;ST3;4780
gi|783397917|gnl|WGS:JZRK01|ST3_BLS3_contig_937|gb|JZRK01000708.1|;ST3;3287
